# omega, I_qq' (qq'= -1-1 -10 -11 0-1 00 01 1-1 10 11)
  357.83254   0.0020831   0.0000000  -0.0000000  -0.0000000   0.0018158  -0.0000000   0.0000000   0.0000000   0.0020831
  357.90057   0.0019855   0.0000000  -0.0000000  -0.0000000   0.0017328  -0.0000000   0.0000000   0.0000000   0.0019855
  357.96860   0.0018979   0.0000000  -0.0000000  -0.0000000   0.0016583  -0.0000000   0.0000000   0.0000000   0.0018979
  358.03663   0.0018191   0.0000000  -0.0000000  -0.0000000   0.0015914  -0.0000000   0.0000000   0.0000000   0.0018191
  358.10466   0.0017480   0.0000000  -0.0000000  -0.0000000   0.0015311  -0.0000000   0.0000000   0.0000000   0.0017480
  358.17268   0.0016839   0.0000000  -0.0000000  -0.0000000   0.0014767  -0.0000000   0.0000000   0.0000000   0.0016839
  358.24071   0.0016259   0.0000000  -0.0000000  -0.0000000   0.0014275  -0.0000000   0.0000000   0.0000000   0.0016259
  358.30874   0.0015733   0.0000000  -0.0000000  -0.0000000   0.0013830  -0.0000000   0.0000000   0.0000000   0.0015733
  358.37677   0.0015256   0.0000000  -0.0000000  -0.0000000   0.0013428  -0.0000000   0.0000000   0.0000000   0.0015256
  358.44480   0.0014823   0.0000000  -0.0000000  -0.0000000   0.0013068  -0.0000000   0.0000000   0.0000000   0.0014823
  358.51283   0.0014443   0.0000000   0.0000000  -0.0000000   0.0012805  -0.0000000  -0.0000000   0.0000000   0.0014443
  358.58086   0.0014078   0.0000000   0.0000000  -0.0000000   0.0012559  -0.0000000  -0.0000000   0.0000000   0.0014078
  358.64889   0.0013731   0.0000000  -0.0000000  -0.0000000   0.0012137  -0.0000000   0.0000000   0.0000000   0.0013731
  358.71692   0.0013429   0.0000000  -0.0000000  -0.0000000   0.0011883  -0.0000000   0.0000000   0.0000000   0.0013429
  358.78495   0.0013152   0.0000000  -0.0000000  -0.0000000   0.0011650  -0.0000000   0.0000000   0.0000000   0.0013152
  358.85297   0.0012898   0.0000000  -0.0000000  -0.0000000   0.0011438  -0.0000000   0.0000000   0.0000000   0.0012898
  358.92100   0.0012671   0.0000000  -0.0000000  -0.0000000   0.0011250  -0.0000000   0.0000000   0.0000000   0.0012671
  358.98903   0.0012465   0.0000000  -0.0000000  -0.0000000   0.0011079  -0.0000000   0.0000000   0.0000000   0.0012465
  359.05706   0.0012280   0.0000000  -0.0000000  -0.0000000   0.0010927  -0.0000000   0.0000000   0.0000000   0.0012280
  359.12509   0.0012118   0.0000000  -0.0000000  -0.0000000   0.0010795  -0.0000000   0.0000000   0.0000000   0.0012118
  359.19312   0.0011978   0.0000000  -0.0000000  -0.0000000   0.0010682  -0.0000000   0.0000000   0.0000000   0.0011978
  359.26115   0.0011862   0.0000000  -0.0000000  -0.0000000   0.0010590  -0.0000000   0.0000000   0.0000000   0.0011862
  359.32918   0.0011772   0.0000000  -0.0000000  -0.0000000   0.0010522  -0.0000000   0.0000000   0.0000000   0.0011772
  359.39721   0.0011713   0.0000000  -0.0000000  -0.0000000   0.0010481  -0.0000000   0.0000000   0.0000000   0.0011713
  359.46524   0.0011689   0.0000000  -0.0000000  -0.0000000   0.0010472  -0.0000000   0.0000000   0.0000000   0.0011689
  359.53326   0.0011709   0.0000000  -0.0000000  -0.0000000   0.0010501  -0.0000000   0.0000000   0.0000000   0.0011709
  359.60129   0.0011786   0.0000000  -0.0000000  -0.0000000   0.0010581  -0.0000000   0.0000000   0.0000000   0.0011786
  359.66932   0.0011937   0.0000000  -0.0000000  -0.0000000   0.0010725  -0.0000000   0.0000000   0.0000000   0.0011937
  359.73735   0.0012186   0.0000000  -0.0000000  -0.0000000   0.0010954  -0.0000000   0.0000000   0.0000000   0.0012186
  359.80538   0.0012569   0.0000000  -0.0000000  -0.0000000   0.0011297  -0.0000000   0.0000000   0.0000000   0.0012569
  359.87341   0.0013131   0.0000000  -0.0000000  -0.0000000   0.0011791  -0.0000000   0.0000000   0.0000000   0.0013131
  359.94144   0.0013923   0.0000000  -0.0000000  -0.0000000   0.0012476  -0.0000000   0.0000000   0.0000000   0.0013923
  360.00947   0.0014987  -0.0000000  -0.0000000   0.0000000   0.0013385   0.0000000   0.0000000  -0.0000000   0.0014987
  360.07750   0.0016309  -0.0000000  -0.0000000   0.0000000   0.0014511   0.0000000   0.0000000  -0.0000000   0.0016309
  360.14553   0.0017759  -0.0000000  -0.0000000   0.0000000   0.0015764   0.0000000   0.0000000  -0.0000000   0.0017759
  360.21355   0.0019071  -0.0000000  -0.0000000   0.0000000   0.0016951   0.0000000   0.0000000  -0.0000000   0.0019071
  360.28158   0.0019952  -0.0000000  -0.0000000   0.0000000   0.0017841   0.0000000   0.0000000  -0.0000000   0.0019952
  360.34961   0.0020275  -0.0000000  -0.0000000   0.0000000   0.0018298   0.0000000   0.0000000  -0.0000000   0.0020275
  360.41764   0.0020135  -0.0000000  -0.0000000   0.0000000   0.0018337   0.0000000   0.0000000  -0.0000000   0.0020135
  360.48567   0.0019730  -0.0000000  -0.0000000   0.0000000   0.0018059   0.0000000   0.0000000  -0.0000000   0.0019730
  360.55370   0.0019254  -0.0000000  -0.0000000   0.0000000   0.0017650   0.0000000   0.0000000  -0.0000000   0.0019254
  360.62173   0.0018839  -0.0000000  -0.0000000   0.0000000   0.0017278   0.0000000   0.0000000  -0.0000000   0.0018839
  360.68976   0.0018546  -0.0000000  -0.0000000   0.0000000   0.0017013   0.0000000   0.0000000  -0.0000000   0.0018546
  360.75779   0.0018397  -0.0000000  -0.0000000   0.0000000   0.0016872   0.0000000   0.0000000  -0.0000000   0.0018397
  360.82582   0.0018397  -0.0000000  -0.0000000   0.0000000   0.0016861   0.0000000   0.0000000  -0.0000000   0.0018397
  360.89384   0.0018551  -0.0000000  -0.0000000   0.0000000   0.0016984   0.0000000   0.0000000  -0.0000000   0.0018551
