1  -0.01670873   0.00000000   0.00000000  -0.00000000   0.00328698  -0.00000000  -0.00805143   0.00000000   0.00328698   0.00000000   0.00000000  -0.00000000  -0.01160048   0.00000000  -0.00386683   0.00000000  -0.02320097  -0.00000000  -0.00386683  -0.00000000  -0.01160048   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00328698  -0.00000000  -0.00805143   0.00000000   0.00328698   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00738680   0.00000000   0.03118848   0.00000000   0.05670210   0.00000000  -0.07333069   0.00000000  -0.05579541  -0.00000000   0.03118848   0.00000000   0.07350979  -0.00000000   0.03118848   0.00000000  -0.05579541  -0.00000000  -0.07333069  -0.00000000   0.05670210  -0.00000000   0.03118848  -0.00000000   0.00738680   0.00240779   0.00000000   0.00000000  -0.00000000  -0.00461599   0.00000000   0.01130682  -0.00000000  -0.00461599   0.00000000   0.00000000  -0.00000000   0.00990106  -0.00000000   0.00330035   0.00000000   0.01980211  -0.00000000   0.00330035   0.00000000   0.00990106   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00091067   0.00000000   0.00223067  -0.00000000  -0.00091067   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.02203206   0.00000000   0.00961343   0.00000000   0.01302850   0.00000000  -0.00893423   0.00000000  -0.00689933  -0.00000000   0.00961343   0.00000000   0.07939634  -0.00000000   0.00961343   0.00000000  -0.00689933  -0.00000000  -0.00893423  -0.00000000   0.01302850  -0.00000000   0.00961343  -0.00000000   0.02203206  -0.01915847   0.00000000   0.00000000  -0.00000000   0.00590566  -0.00000000  -0.01446586   0.00000000   0.00590566   0.00000000   0.00000000  -0.00000000  -0.01773658  -0.00000000  -0.00591219  -0.00000000  -0.03547316   0.00000000  -0.00591219   0.00000000  -0.01773658   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00409179  -0.00000000  -0.01002279   0.00000000   0.00409179   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00744302  -0.00000000   0.02420408  -0.00000000   0.04690576  -0.00000000  -0.06025609   0.00000000  -0.04952823   0.00000000   0.02420408   0.00000000   0.01536067  -0.00000000   0.02420408  -0.00000000  -0.04952823  -0.00000000  -0.06025609   0.00000000   0.04690576   0.00000000   0.02420408   0.00000000  -0.00744302  -0.01941503   0.00000000   0.00000000  -0.00000000   0.00132115   0.00000000  -0.00323616  -0.00000000   0.00132115   0.00000000   0.00000000  -0.00000000  -0.00978281   0.00000000  -0.00326094  -0.00000000  -0.01956563   0.00000000  -0.00326094  -0.00000000  -0.00978281   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00405091   0.00000000  -0.00992266  -0.00000000   0.00405091   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00823077   0.00000000   0.02771519   0.00000000   0.04968712   0.00000000  -0.04865144  -0.00000000  -0.04700631  -0.00000000   0.02771519  -0.00000000   0.05987018   0.00000000   0.02771519   0.00000000  -0.04700631   0.00000000  -0.04865144  -0.00000000   0.04968712  -0.00000000   0.02771519  -0.00000000   0.00823077   0.00240779   0.00000000   0.00000000  -0.00000000  -0.00091067   0.00000000   0.00223067  -0.00000000  -0.00091067   0.00000000   0.00000000  -0.00000000   0.00990106  -0.00000000   0.00330035   0.00000000   0.01980211  -0.00000000   0.00330035   0.00000000   0.00990106   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00461599   0.00000000   0.01130682  -0.00000000  -0.00461599   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.02203206   0.00000000   0.00961343   0.00000000   0.01302850   0.00000000  -0.00893423   0.00000000  -0.00689933   0.00000000   0.00961343   0.00000000   0.07939634  -0.00000000   0.00961343  -0.00000000  -0.00689933  -0.00000000  -0.00893423  -0.00000000   0.01302850  -0.00000000   0.00961343  -0.00000000   0.02203206   0.00460866   0.00000000   0.00000000  -0.00000000  -0.00151560   0.00000000   0.00371246  -0.00000000  -0.00151560   0.00000000   0.00000000  -0.00000000   0.00171137  -0.00000000   0.00057046  -0.00000000   0.00342274   0.00000000   0.00057046   0.00000000   0.00171137   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00151560   0.00000000   0.00371246  -0.00000000  -0.00151560   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00031636  -0.00000000   0.00398736   0.00000000   0.00809133  -0.00000000  -0.02489347  -0.00000000  -0.00913667  -0.00000000   0.00398736   0.00000000   0.01765018  -0.00000000   0.00398736   0.00000000  -0.00913667   0.00000000  -0.02489347   0.00000000   0.00809133  -0.00000000   0.00398736   0.00000000   0.00031636  -0.00091243   0.00000000   0.00000000  -0.00000000   0.00016076   0.00000000  -0.00039379  -0.00000000   0.00016076   0.00000000   0.00000000  -0.00000000   0.00813178   0.00000000   0.00271060   0.00000000   0.01626357  -0.00000000   0.00271060  -0.00000000   0.00813178   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00370241   0.00000000   0.00906901  -0.00000000  -0.00370241   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.01919327   0.00000000   0.00640062  -0.00000000   0.00732208   0.00000000   0.00976824   0.00000000  -0.00083647   0.00000000   0.00640062   0.00000000   0.05746541  -0.00000000   0.00640062  -0.00000000  -0.00083647  -0.00000000   0.00976824  -0.00000000   0.00732208   0.00000000   0.00640062  -0.00000000   0.01919327   0.00012956   0.00000000   0.00000000  -0.00000000  -0.00064778  -0.00000000   0.00158673   0.00000000  -0.00064778   0.00000000   0.00000000  -0.00000000   0.00685862  -0.00000000   0.00228621  -0.00000000   0.01371725   0.00000000   0.00228621   0.00000000   0.00685862   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00428769   0.00000000   0.01050265  -0.00000000  -0.00428769   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.01216439  -0.00000000   0.00744581   0.00000000   0.01161295  -0.00000000  -0.00582224   0.00000000  -0.00739947  -0.00000000   0.00744581   0.00000000   0.04442945  -0.00000000   0.00744581   0.00000000  -0.00739947  -0.00000000  -0.00582224   0.00000000   0.01161295  -0.00000000   0.00744581   0.00000000   0.01216439  -0.01915847   0.00000000   0.00000000  -0.00000000   0.00409179  -0.00000000  -0.01002279   0.00000000   0.00409179   0.00000000   0.00000000  -0.00000000  -0.01773658  -0.00000000  -0.00591219  -0.00000000  -0.03547316   0.00000000  -0.00591219   0.00000000  -0.01773658   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00590566  -0.00000000  -0.01446586   0.00000000   0.00590566   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00744302  -0.00000000   0.02420408  -0.00000000   0.04690576  -0.00000000  -0.06025609   0.00000000  -0.04952823  -0.00000000   0.02420408  -0.00000000   0.01536067   0.00000000   0.02420408   0.00000000  -0.04952823  -0.00000000  -0.06025609   0.00000000   0.04690576   0.00000000   0.02420408   0.00000000  -0.00744302  -0.00091243   0.00000000   0.00000000  -0.00000000  -0.00370241   0.00000000   0.00906901  -0.00000000  -0.00370241   0.00000000   0.00000000  -0.00000000   0.00813178   0.00000000   0.00271060   0.00000000   0.01626357  -0.00000000   0.00271060  -0.00000000   0.00813178   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00016076   0.00000000  -0.00039379  -0.00000000   0.00016076   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.01919327   0.00000000   0.00640062  -0.00000000   0.00732208   0.00000000   0.00976824   0.00000000  -0.00083647   0.00000000   0.00640062   0.00000000   0.05746541  -0.00000000   0.00640062  -0.00000000  -0.00083647  -0.00000000   0.00976824  -0.00000000   0.00732208   0.00000000   0.00640062  -0.00000000   0.01919327  -0.01932227   0.00000000   0.00000000  -0.00000000   0.00606459  -0.00000000  -0.01485516   0.00000000   0.00606459   0.00000000   0.00000000  -0.00000000  -0.02238743  -0.00000000  -0.00746248  -0.00000000  -0.04477486   0.00000000  -0.00746248   0.00000000  -0.02238743   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00606459  -0.00000000  -0.01485516   0.00000000   0.00606459   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.01859559   0.00000000   0.01983581  -0.00000000   0.04130982   0.00000000  -0.06277993   0.00000000  -0.04763200  -0.00000000   0.01983581  -0.00000000  -0.02013201   0.00000000   0.01983581   0.00000000  -0.04763200  -0.00000000  -0.06277993  -0.00000000   0.04130982   0.00000000   0.01983581  -0.00000000  -0.01859559  -0.02053974   0.00000000   0.00000000  -0.00000000   0.00193420  -0.00000000  -0.00473780   0.00000000   0.00193420   0.00000000   0.00000000  -0.00000000  -0.01423259  -0.00000000  -0.00474420  -0.00000000  -0.02846518   0.00000000  -0.00474420   0.00000000  -0.01423259   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00646328  -0.00000000  -0.01583174   0.00000000   0.00646328   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00025280   0.00000000   0.02244670  -0.00000000   0.04141061   0.00000000  -0.04258065  -0.00000000  -0.04149885   0.00000000   0.02244670  -0.00000000   0.02754442   0.00000000   0.02244670  -0.00000000  -0.04149885   0.00000000  -0.04258065  -0.00000000   0.04141061   0.00000000   0.02244670  -0.00000000  -0.00025280  -0.01941503   0.00000000   0.00000000  -0.00000000   0.00405091  -0.00000000  -0.00992266   0.00000000   0.00405091   0.00000000   0.00000000  -0.00000000  -0.00978281   0.00000000  -0.00326094   0.00000000  -0.01956563  -0.00000000  -0.00326094  -0.00000000  -0.00978281   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00132115   0.00000000  -0.00323616  -0.00000000   0.00132115   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00823077  -0.00000000   0.02771519  -0.00000000   0.04968712   0.00000000  -0.04865144  -0.00000000  -0.04700631   0.00000000   0.02771519  -0.00000000   0.05987018   0.00000000   0.02771519  -0.00000000  -0.04700631   0.00000000  -0.04865144  -0.00000000   0.04968712   0.00000000   0.02771519   0.00000000   0.00823077   0.00012956   0.00000000   0.00000000  -0.00000000  -0.00428769   0.00000000   0.01050265  -0.00000000  -0.00428769   0.00000000   0.00000000  -0.00000000   0.00685862  -0.00000000   0.00228621  -0.00000000   0.01371725   0.00000000   0.00228621   0.00000000   0.00685862   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00064778   0.00000000   0.00158673  -0.00000000  -0.00064778   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.01216439  -0.00000000   0.00744581   0.00000000   0.01161295  -0.00000000  -0.00582224   0.00000000  -0.00739947  -0.00000000   0.00744581   0.00000000   0.04442945  -0.00000000   0.00744581   0.00000000  -0.00739947  -0.00000000  -0.00582224   0.00000000   0.01161295  -0.00000000   0.00744581   0.00000000   0.01216439  -0.02053974   0.00000000   0.00000000  -0.00000000   0.00646328  -0.00000000  -0.01583174   0.00000000   0.00646328   0.00000000   0.00000000  -0.00000000  -0.01423259  -0.00000000  -0.00474420  -0.00000000  -0.02846518   0.00000000  -0.00474420   0.00000000  -0.01423259   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00193420  -0.00000000  -0.00473780   0.00000000   0.00193420   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00025280   0.00000000   0.02244670  -0.00000000   0.04141061   0.00000000  -0.04258065  -0.00000000  -0.04149885   0.00000000   0.02244670   0.00000000   0.02754442  -0.00000000   0.02244670  -0.00000000  -0.04149885   0.00000000  -0.04258065  -0.00000000   0.04141061   0.00000000   0.02244670  -0.00000000  -0.00025280  -0.02200573   0.00000000   0.00000000  -0.00000000   0.00205173  -0.00000000  -0.00502570   0.00000000   0.00205173   0.00000000   0.00000000  -0.00000000  -0.00901724  -0.00000000  -0.00300575  -0.00000000  -0.01803448   0.00000000  -0.00300575   0.00000000  -0.00901724   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00205173   0.00000000  -0.00502570  -0.00000000   0.00205173   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00710696  -0.00000000   0.02504027  -0.00000000   0.04474616  -0.00000000  -0.03896899   0.00000000  -0.04206182   0.00000000   0.02504027  -0.00000000   0.04966920   0.00000000   0.02504027  -0.00000000  -0.04206182  -0.00000000  -0.03896899   0.00000000   0.04474616   0.00000000   0.02504027   0.00000000   0.00710696
