# rfoi, wavefunction
   0.00000000   0.00000000
   0.00347175   0.01566978
   0.00695555   0.03139396
   0.01045145   0.04717273
   0.01395948   0.06300516
   0.01747969   0.07888643
   0.02101213   0.09481150
   0.02455682   0.11078038
   0.02811383   0.12679038
   0.03168318   0.14283960
   0.03526492   0.15892595
   0.03885910   0.17504734
   0.04246576   0.19120161
   0.04608494   0.20738657
   0.04971668   0.22359999
   0.05336104   0.23983958
   0.05701804   0.25610304
   0.06068774   0.27238798
   0.06437018   0.28869202
   0.06806541   0.30501269
   0.07177346   0.32134751
   0.07549439   0.33769392
   0.07922824   0.35404936
   0.08297505   0.37041118
   0.08673486   0.38677672
   0.09050773   0.40314326
   0.09429370   0.41950803
   0.09809281   0.43586823
   0.10190512   0.45222100
   0.10573065   0.46856345
   0.10956947   0.48489263
   0.11342162   0.50120554
   0.11728714   0.51749917
   0.12116608   0.53377042
   0.12505848   0.55001617
   0.12896440   0.56623324
   0.13288389   0.58241843
   0.13681697   0.59856847
   0.14076372   0.61468004
   0.14472416   0.63074981
   0.14869835   0.64677436
   0.15268635   0.66275026
   0.15668818   0.67867402
   0.16070391   0.69454210
   0.16473359   0.71035093
   0.16877725   0.72609689
   0.17283495   0.74177631
   0.17690674   0.75738548
   0.18099266   0.77292064
   0.18509277   0.78837801
   0.18920712   0.80375374
   0.19333574   0.81904396
   0.19747870   0.83424473
   0.20163605   0.84935209
   0.20580783   0.86436204
   0.20999409   0.87927053
   0.21419488   0.89407347
   0.21841026   0.90876673
   0.22264028   0.92334615
   0.22688498   0.93780753
   0.23114441   0.95214661
   0.23541864   0.96635912
   0.23970770   0.98044074
   0.24401165   0.99438713
   0.24833055   1.00819388
   0.25266444   1.02185659
   0.25701337   1.03537079
   0.26137741   1.04873200
   0.26575659   1.06193570
   0.27015098   1.07497734
   0.27456063   1.08785234
   0.27898558   1.10055609
   0.28342590   1.11308396
   0.28788163   1.12543128
   0.29235283   1.13759336
   0.29683955   1.14956550
   0.30134186   1.16134295
   0.30585979   1.17292097
   0.31039340   1.18429478
   0.31494276   1.19545958
   0.31950791   1.20641055
   0.32408891   1.21714288
   0.32868581   1.22765171
   0.33329868   1.23793219
   0.33792755   1.24797945
   0.34257250   1.25778861
   0.34723358   1.26735480
   0.35191083   1.27667311
   0.35660433   1.28573864
   0.36131412   1.29454651
   0.36604026   1.30309181
   0.37078280   1.31136964
   0.37554182   1.31937510
   0.38031735   1.32710331
   0.38510947   1.33454938
   0.38991822   1.34170843
   0.39474367   1.34857561
   0.39958587   1.35514607
   0.40444488   1.36141497
   0.40932076   1.36737749
   0.41421356   1.37302886
   0.41912336   1.37836429
   0.42405020   1.38337904
   0.42899414   1.38806841
   0.43395525   1.39242769
   0.43893358   1.39645225
   0.44392920   1.40013747
   0.44894215   1.40347878
   0.45397252   1.40647164
   0.45902034   1.40911156
   0.46408570   1.41139412
   0.46916863   1.41331491
   0.47426922   1.41486961
   0.47938751   1.41605394
   0.48452357   1.41686368
   0.48967746   1.41729469
   0.49484925   1.41734288
   0.50003899   1.41700423
   0.50524675   1.41627499
   0.51047259   1.41515171
   0.51571657   1.41363142
   0.52097875   1.41171145
   0.52625921   1.40938938
   0.53155800   1.40666285
   0.53687518   1.40352963
   0.54221083   1.39998756
   0.54756499   1.39603456
   0.55293775   1.39166868
   0.55832916   1.38688805
   0.56373929   1.38169090
   0.56916820   1.37607557
   0.57461595   1.37004051
   0.58008262   1.36358429
   0.58556827   1.35670556
   0.59107297   1.34940313
   0.59659677   1.34167588
   0.60213976   1.33352286
   0.60770198   1.32494321
   0.61328352   1.31593620
   0.61888443   1.30650126
   0.62450479   1.29663791
   0.63014466   1.28634584
   0.63580412   1.27562485
   0.64148322   1.26447490
   0.64718203   1.25289610
   0.65290064   1.24088868
   0.65863909   1.22845304
   0.66439747   1.21558974
   0.67017584   1.20229947
   0.67597427   1.18858309
   0.68179283   1.17444162
   0.68763159   1.15987626
   0.69349062   1.14488836
   0.69937000   1.12947943
   0.70526978   1.11365117
   0.71119005   1.09740544
   0.71713087   1.08074428
   0.72309232   1.06366984
   0.72907446   1.04618439
   0.73507737   1.02829034
   0.74110113   1.00999023
   0.74714579   0.99128676
   0.75321144   0.97218282
   0.75929815   0.95268144
   0.76540599   0.93278589
   0.77153504   0.91249961
   0.77768536   0.89182624
   0.78385704   0.87076962
   0.79005014   0.84933380
   0.79626475   0.82752306
   0.80250093   0.80534189
   0.80875876   0.78279502
   0.81503831   0.75988740
   0.82133967   0.73662421
   0.82766290   0.71301086
   0.83400809   0.68905302
   0.84037530   0.66475657
   0.84676462   0.64012767
   0.85317612   0.61517272
   0.85960989   0.58989839
   0.86606598   0.56431160
   0.87254449   0.53841951
   0.87904550   0.51222958
   0.88556907   0.48574951
   0.89211529   0.45898727
   0.89868424   0.43195111
   0.90527600   0.40464958
   0.91189064   0.37709145
   0.91852824   0.34928583
   0.92518889   0.32124206
   0.93187266   0.29296979
   0.93857963   0.26447893
   0.94530989   0.23577969
   0.95206352   0.20688253
   0.95884060   0.17779822
   0.96564120   0.14853780
   0.97246541   0.11911259
   0.97931331   0.08953419
   0.98618499   0.05981447
   0.99308053   0.02996560
   1.00000000   0.00000000
