   0   0.26530577  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.05491223  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000001  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000
   1  -0.27384572   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.04093737   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000001   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000
   2  -1.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00008569   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000
   3  -0.00000000   0.00000000  -0.00000000   0.00009851   0.00941067   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00941067   0.00000000  -0.00000000  -0.00000000   0.45177085  -0.70145719  -0.00000000   0.79611473   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00125271   0.01188518  -0.00000000  -0.00000000   0.01189098  -0.00414482  -0.00458695  -0.00000000   0.00000000   0.00000000   0.00845251
   4   0.00000000  -0.00000000   0.00000000  -0.00049059  -0.04686440  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.04686440  -0.00000000   0.00000000   0.00000000  -0.56746953   0.88110063   0.00000000  -1.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00096524  -0.00915777   0.00000000   0.00000000  -0.00916224  -0.00023401  -0.00025897   0.00000000  -0.00000000  -0.00000000   0.00047721
   5  -0.00000000   0.00000000  -0.00000000   0.00044853   0.04284697   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.04284697   0.00000000  -0.00000000  -0.00000000   0.29898689  -0.46423203  -0.00000000   0.52687743   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00015021  -0.00142509   0.00000000   0.00000000  -0.00142578   0.00344033   0.00380731  -0.00000000   0.00000000   0.00000000  -0.00701584
   6   0.00000000   0.00000000   0.00000000   0.00743979  -0.00024922  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000019   0.00000000  -0.00000000  -0.00000000  -0.79611473  -0.79611473   0.00000000   0.00000241   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000   0.01462227  -0.00203700  -0.00000000  -0.00000000  -0.00000048  -0.00616638   0.00616638  -0.00000000   0.00000000  -0.00000000   0.00000001
   7  -0.00000000  -0.00000000  -0.00000000  -0.03704956   0.00124110  -0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000096  -0.00000000   0.00000000   0.00000000   1.00000000   1.00000000  -0.00000000  -0.00000303  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.01126675   0.00156955  -0.00000000  -0.00000000   0.00000037  -0.00034814   0.00034814   0.00000000  -0.00000000   0.00000000   0.00000000
   8   0.00000000   0.00000000   0.00000000   0.03387350  -0.00113470   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00000088   0.00000000  -0.00000000  -0.00000000  -0.52687743  -0.52687743   0.00000000   0.00000159   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00175328   0.00024425   0.00000000   0.00000000   0.00000006   0.00511829  -0.00511829   0.00000000  -0.00000000   0.00000000  -0.00000001
   9   0.00000000  -0.00000000  -0.00000000  -0.00009851  -0.00941067  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00939594  -0.00000000  -0.00000000  -0.00000000  -0.45177124   0.70145620   0.00000000   0.79610999  -0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00125272  -0.01189098  -0.00000000  -0.00000000   0.01188541   0.00414482   0.00458696   0.00000000  -0.00000000   0.00000000   0.00845250
  10  -0.00000000   0.00000000   0.00000000   0.00049059   0.04686439   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.04679105   0.00000000   0.00000000   0.00000000   0.56747002  -0.88109938  -0.00000000  -0.99999404   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00096524   0.00916224   0.00000000   0.00000000  -0.00915795   0.00023401   0.00025897  -0.00000000   0.00000000  -0.00000000   0.00047721
  11   0.00000000  -0.00000000  -0.00000000  -0.00044853  -0.04284697  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.04277991  -0.00000000  -0.00000000  -0.00000000  -0.29898715   0.46423138   0.00000000   0.52687429  -0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00015021   0.00142578   0.00000000   0.00000000  -0.00142511  -0.00344033  -0.00380732   0.00000000  -0.00000000   0.00000000  -0.00701583
  12  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000   0.41819826   0.00000000   0.00000000  -0.00000000  -0.00000110  -0.02601462   0.44025003   0.00000000  -0.00000000  -0.00000001   0.00000000  -0.02066688  -0.00000000  -0.00000000  -0.00000000   0.00000001  -0.01195215  -0.00206214  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000
  13  -0.00000000   0.00000001  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -1.00000000  -0.00000000  -0.00000000   0.00000000   0.00000251   0.05909055  -1.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00905907   0.00000000   0.00000000   0.00000000   0.00000000  -0.00279101  -0.00048154   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000
  14  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000   0.09577704   0.00000000   0.00000000  -0.00000000  -0.00000024  -0.00570178   0.09649224   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00072946  -0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00326220   0.00056284  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000
  15  -0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.44021264  -0.44025003  -0.02601559  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.01277739  -0.00192896   0.01277730  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000
  16   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.99991507   1.00000000   0.05909275   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00298372  -0.00045044   0.00298370   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000
  17  -0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.09648405  -0.09649224  -0.00570199  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000   0.00348744   0.00052649  -0.00348742  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000
  18   0.00000000   0.41819827   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.03201699  -0.00000000   0.00000001   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000
  19  -0.00000000  -1.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.01403424   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000
  20   0.00000000   0.09577704   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00113008  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000
  21   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.44025003  -0.44021842  -0.02601556   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.01277727  -0.00192896   0.01277739   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000
  22  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   1.00000000   0.99992820   0.05909270  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000   0.00298369  -0.00045044   0.00298372  -0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000
  23   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.09649224  -0.09648531  -0.00570199   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000   0.00000000  -0.00348741   0.00052649  -0.00348744   0.00000000   0.00000000   0.00000000   0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000
  24  -0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000   0.41819826   0.00000000  -0.00000000   0.00000000   0.00000111   0.02601462  -0.44025003   0.00000000  -0.00000000  -0.00000001  -0.00000000  -0.02066688  -0.00000000   0.00000000   0.00000000  -0.00000001   0.01195215   0.00206214  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000
  25  -0.00000000   0.00000001   0.00000000   0.00000000   0.00000000   0.00000000   0.00000000  -1.00000000   0.00000000   0.00000000  -0.00000000  -0.00000251  -0.05909055   1.00000000  -0.00000000   0.00000000   0.00000000   0.00000000   0.00905907   0.00000000  -0.00000000  -0.00000000  -0.00000000   0.00279101   0.00048154   0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000
  26  -0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00000000   0.09577704  -0.00000000  -0.00000000   0.00000000   0.00000024   0.00570178  -0.09649224   0.00000000  -0.00000000  -0.00000000  -0.00000000  -0.00072946  -0.00000000   0.00000000   0.00000000   0.00000000  -0.00326220  -0.00056284  -0.00000000  -0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00000000
  27   0.00000000  -0.00000000  -0.00000000  -0.00575714  -0.54996234  -0.39658343  -0.00840006  -0.00000000  -0.00000000   0.39658344  -0.54910168   0.00000000   0.00000000  -0.00000000   0.00321787  -0.00499632   0.00000000  -0.00567052   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000  -0.00145581  -0.01381882  -0.00000000  -0.00000000   0.01381235   0.00040548   0.00044873  -0.00292589   0.00750652  -0.00750665   0.00082689
  28   0.00000000  -0.00000000  -0.00000000  -0.01046823  -0.99999984  -0.77459662  -0.01640679  -0.00000000  -0.00000000   0.77459664  -0.99843488   0.00000000   0.00000000  -0.00000000   0.00122900  -0.00190825   0.00000000  -0.00216575   0.00000000  -0.00000000   0.00000000   0.00000000  -0.00000000   0.00000000  -0.00000000   0.00077664   0.00737196  -0.00000000   0.00000000  -0.00736851   0.00045550   0.00050409   0.00215692  -0.00553370   0.00553379   0.00092890
