    7   7  2
Ca    3   20   0.000000   0.000000   0.00000
 O    1    8   0.000000  -4.544792   0.00000
 O    1    8  -4.544792   0.000000   0.00000
 O    1    8   0.000000   0.000000   4.54479
 O    1    8   4.544792   0.000000   0.00000
 O    1    8   0.000000   0.000000  -4.54479
 O    1    8   0.000000   4.544792   0.00000
