# omega, I_mm' (mm'= -2-2 -2-1 -20 -21 -22 -1-2 .. .. 22) [-2=ixy -1=iyz 0=z2 1=zx 2=x2]
  359.66932  0.01139  -0.00165  -0.00053  -0.00165  -0.00257  -0.00165   0.01139  -0.00206  -0.00165  -0.00104  -0.00053  -0.00206   0.00819  -0.00206  -0.00021  -0.00165  -0.00165  -0.00206   0.01139  -0.00104  -0.00257  -0.00104  -0.00021  -0.00104   0.00819 
  359.73735  0.01318  -0.00186  -0.00058  -0.00186  -0.00279  -0.00186   0.01318  -0.00224  -0.00186  -0.00113  -0.00058  -0.00224   0.00853  -0.00224  -0.00020  -0.00186  -0.00186  -0.00224   0.01318  -0.00113  -0.00279  -0.00113  -0.00020  -0.00113   0.00853 
  359.80538  0.01572  -0.00204  -0.00064  -0.00204  -0.00304  -0.00204   0.01572  -0.00244  -0.00204  -0.00124  -0.00064  -0.00244   0.00891  -0.00244  -0.00020  -0.00204  -0.00204  -0.00244   0.01572  -0.00124  -0.00304  -0.00124  -0.00020  -0.00124   0.00891 
  359.87341  0.01967  -0.00204  -0.00071  -0.00204  -0.00332  -0.00204   0.01967  -0.00267  -0.00204  -0.00137  -0.00071  -0.00267   0.00936  -0.00267  -0.00019  -0.00204  -0.00204  -0.00267   0.01967  -0.00137  -0.00332  -0.00137  -0.00019  -0.00137   0.00936 
  359.94144  0.02638  -0.00151  -0.00083  -0.00151  -0.00369  -0.00151   0.02638  -0.00297  -0.00151  -0.00155  -0.00083  -0.00297   0.00988  -0.00297  -0.00019  -0.00151  -0.00151  -0.00297   0.02638  -0.00155  -0.00369  -0.00155  -0.00019  -0.00155   0.00988 
  360.00947  0.03551  -0.00118  -0.00108  -0.00118  -0.00434  -0.00118   0.03551  -0.00352  -0.00118  -0.00189  -0.00108  -0.00352   0.01050  -0.00352  -0.00018  -0.00118  -0.00118  -0.00352   0.03551  -0.00189  -0.00434  -0.00189  -0.00018  -0.00189   0.01050 
  360.07750  0.04110  -0.00511  -0.00144  -0.00511  -0.00518  -0.00511   0.04110  -0.00424  -0.00511  -0.00237  -0.00144  -0.00424   0.01126  -0.00424  -0.00016  -0.00511  -0.00511  -0.00424   0.04110  -0.00237  -0.00518  -0.00237  -0.00016  -0.00237   0.01126 
  360.14553  0.05009  -0.01244  -0.00186  -0.01244  -0.00586  -0.01244   0.05009  -0.00486  -0.01244  -0.00286  -0.00186  -0.00486   0.01222  -0.00486  -0.00014  -0.01244  -0.01244  -0.00486   0.05009  -0.00286  -0.00586  -0.00286  -0.00014  -0.00286   0.01222 
  360.21355  0.07182  -0.02416  -0.00240  -0.02416  -0.00666  -0.02416   0.07182  -0.00560  -0.02416  -0.00347  -0.00240  -0.00560   0.01345  -0.00560  -0.00012  -0.02416  -0.02416  -0.00560   0.07182  -0.00347  -0.00666  -0.00347  -0.00012  -0.00347   0.01345 
  360.28158  0.11719  -0.04604  -0.00231  -0.04604  -0.00871  -0.04604   0.11719  -0.00711  -0.04604  -0.00391  -0.00231  -0.00711   0.01493  -0.00711   0.00009  -0.04604  -0.04604  -0.00711   0.11719  -0.00391  -0.00871  -0.00391   0.00009  -0.00391   0.01493 
  360.34961  0.20529  -0.08745  -0.00096  -0.08745  -0.01317  -0.08745   0.20529  -0.01012  -0.08745  -0.00401  -0.00096  -0.01012   0.01678  -0.01012   0.00069  -0.08745  -0.08745  -0.01012   0.20529  -0.00401  -0.01317  -0.00401   0.00069  -0.00401   0.01678 
  360.41764  0.25671  -0.10731  -0.00047  -0.10731  -0.01920  -0.10731   0.25671  -0.01452  -0.10731  -0.00515  -0.00047  -0.01452   0.01988  -0.01452   0.00151  -0.10731  -0.10731  -0.01452   0.25671  -0.00515  -0.01920  -0.00515   0.00151  -0.00515   0.01988 
  360.48567  0.19338  -0.06270  -0.00301  -0.06270  -0.02756  -0.06270   0.19338  -0.02142  -0.06270  -0.00915  -0.00301  -0.02142   0.02543  -0.02142   0.00301  -0.06270  -0.06270  -0.02142   0.19338  -0.00915  -0.02756  -0.00915   0.00301  -0.00915   0.02543 
  360.55370  0.16399  -0.02308  -0.00762  -0.02308  -0.04203  -0.02308   0.16399  -0.03343  -0.02308  -0.01622  -0.00762  -0.03343   0.03417  -0.03343   0.00548  -0.02308  -0.02308  -0.03343   0.16399  -0.01622  -0.04203  -0.01622   0.00548  -0.01622   0.03417 
  360.62173  0.15554  -0.01210  -0.00728  -0.01210  -0.04534  -0.01210   0.15554  -0.03582  -0.01210  -0.01679  -0.00728  -0.03582   0.03530  -0.03582   0.00524  -0.01210  -0.01210  -0.03582   0.15554  -0.01679  -0.04534  -0.01679   0.00524  -0.01679   0.03530 
  360.68976  0.14717  -0.03130  -0.00009  -0.03130  -0.03440  -0.03130   0.14717  -0.02582  -0.03130  -0.00867  -0.00009  -0.02582   0.02858  -0.02582   0.00211  -0.03130  -0.03130  -0.02582   0.14717  -0.00867  -0.03440  -0.00867   0.00211  -0.00867   0.02858 
  360.75779  0.19656  -0.06825   0.00787  -0.06825  -0.03452  -0.06825   0.19656  -0.02392  -0.06825  -0.00273   0.00787  -0.02392   0.02739  -0.02392   0.00041  -0.06825  -0.06825  -0.02392   0.19656  -0.00273  -0.03452  -0.00273   0.00041  -0.00273   0.02739 
  360.82582  0.36393  -0.15424   0.02128  -0.15424  -0.04820  -0.15424   0.36393  -0.03083  -0.15424   0.00391   0.02128  -0.03083   0.03053  -0.03083  -0.00059  -0.15424  -0.15424  -0.03083   0.36393   0.00391  -0.04820   0.00391  -0.00059   0.00391   0.03053 
  360.89384  0.49633  -0.21675   0.02547  -0.21675  -0.05772  -0.21675   0.49633  -0.03692  -0.21676   0.00467   0.02547  -0.03692   0.03529  -0.03692   0.00013  -0.21675  -0.21676  -0.03692   0.49633   0.00467  -0.05772   0.00467   0.00013   0.00467   0.03529 
  360.96187  0.28084  -0.09929   0.00257  -0.09929  -0.04569  -0.09929   0.28084  -0.03362  -0.09929  -0.00949   0.00257  -0.03362   0.04130  -0.03362   0.00346  -0.09929  -0.09929  -0.03362   0.28084  -0.00949  -0.04569  -0.00949   0.00346  -0.00949   0.04130 
  361.02990  0.17156  -0.02515  -0.01187  -0.02515  -0.05117  -0.02515   0.17156  -0.04134  -0.02515  -0.02170  -0.01187  -0.04134   0.05327  -0.04134   0.00716  -0.02515  -0.02515  -0.04134   0.17156  -0.02170  -0.05117  -0.02170   0.00716  -0.02170   0.05327 
  361.09793  0.16140   0.01959  -0.02465   0.01959  -0.07646   0.01959   0.16140  -0.06351   0.01959  -0.03760  -0.02465  -0.06351   0.07505  -0.06351   0.01325   0.01959   0.01959  -0.06351   0.16140  -0.03760  -0.07646  -0.03760   0.01325  -0.03760   0.07505 
  361.16596  0.22416   0.07329  -0.04514   0.07329  -0.13251   0.07329   0.22416  -0.11067   0.07329  -0.06698  -0.04514  -0.11067   0.11531  -0.11067   0.02499   0.07329   0.07329  -0.11067   0.22416  -0.06698  -0.13251  -0.06698   0.02499  -0.06698   0.11531 
  361.23399  0.36906   0.15731  -0.07775   0.15731  -0.22749   0.15731   0.36906  -0.19005   0.15731  -0.11518  -0.07775  -0.19005   0.17526  -0.19005   0.04280   0.15731   0.15731  -0.19005   0.36906  -0.11518  -0.22749  -0.11518   0.04280  -0.11518   0.17526 
  361.30202  0.42317   0.19109  -0.08383   0.19109  -0.24329   0.19109   0.42317  -0.20343   0.19109  -0.12369  -0.08383  -0.20343   0.17447  -0.20343   0.03990   0.19109   0.19109  -0.20343   0.42317  -0.12369  -0.24329  -0.12369   0.03990  -0.12369   0.17447 
  361.37005  0.27480   0.12115  -0.04895   0.12115  -0.13603   0.12115   0.27480  -0.11426   0.12115  -0.07072  -0.04895  -0.11426   0.10342  -0.11426   0.01279   0.12115   0.12115  -0.11426   0.27480  -0.07072  -0.13603  -0.07072   0.01279  -0.07072   0.10342 
  361.43808  0.16025   0.06665  -0.02545   0.06665  -0.06274   0.06665   0.16025  -0.05342   0.06665  -0.03477  -0.02545  -0.05342   0.06403  -0.05342  -0.00508   0.06665   0.06665  -0.05342   0.16025  -0.03477  -0.06274  -0.03477  -0.00508  -0.03477   0.06403 
  361.50611  0.10196   0.03935  -0.01491   0.03935  -0.02776   0.03935   0.10196  -0.02454   0.03935  -0.01812  -0.01491  -0.02454   0.05211  -0.02454  -0.01550   0.03935   0.03935  -0.02454   0.10196  -0.01812  -0.02776  -0.01812  -0.01550  -0.01812   0.05211 
  361.57413  0.07093   0.02505  -0.01051   0.02505  -0.01022   0.02505   0.07093  -0.01029   0.02505  -0.01044  -0.01051  -0.01029   0.05250  -0.01029  -0.02403   0.02505   0.02505  -0.01029   0.07093  -0.01044  -0.01022  -0.01044  -0.02403  -0.01044   0.05250 
  361.64216  0.05276   0.01673  -0.00914   0.01673  -0.00063   0.01673   0.05276  -0.00276   0.01673  -0.00701  -0.00914  -0.00276   0.05869  -0.00276  -0.03328   0.01673   0.01673  -0.00276   0.05276  -0.00701  -0.00063  -0.00701  -0.03328  -0.00701   0.05869 
  361.71019  0.04141   0.01153  -0.00925   0.01153   0.00508   0.01153   0.04141   0.00150   0.01153  -0.00567  -0.00925   0.00150   0.06783   0.00150  -0.04392   0.01153   0.01153   0.00150   0.04141  -0.00567   0.00508  -0.00567  -0.04392  -0.00567   0.06783 
  361.77822  0.03397   0.00817  -0.00963   0.00817   0.00853   0.00817   0.03397   0.00399   0.00817  -0.00509  -0.00963   0.00399   0.07748   0.00399  -0.05454   0.00817   0.00817   0.00399   0.03397  -0.00509   0.00853  -0.00509  -0.05454  -0.00509   0.07748 
  361.84625  0.02875   0.00605  -0.00910   0.00605   0.00993   0.00605   0.02875   0.00517   0.00605  -0.00435  -0.00910   0.00517   0.08448   0.00517  -0.06204   0.00605   0.00605   0.00517   0.02875  -0.00435   0.00993  -0.00435  -0.06204  -0.00435   0.08448 
  361.91428  0.02479   0.00478  -0.00706   0.00478   0.00933   0.00478   0.02479   0.00523   0.00478  -0.00296  -0.00706   0.00523   0.08730   0.00523  -0.06483   0.00478   0.00478   0.00523   0.02479  -0.00296   0.00933  -0.00296  -0.06483  -0.00296   0.08730 
