# omega, I_mm' (mm'= -2-2 -2-1 -20 -21 -22 -1-2 .. .. 22) [-2=ixy -1=iyz 0=z2 1=zx 2=x2]
  357.83254  0.00035   0.00000   0.00000   0.00000   0.00000   0.00000   0.00035   0.00000  -0.00000   0.00000   0.00000   0.00000   0.00217   0.00000   0.00000   0.00000  -0.00000   0.00000   0.00035   0.00000   0.00000   0.00000   0.00000   0.00000   0.00217 
  357.90057  0.00035   0.00000   0.00000   0.00000   0.00000   0.00000   0.00035   0.00000  -0.00000   0.00000   0.00000   0.00000   0.00205   0.00000   0.00000   0.00000  -0.00000   0.00000   0.00035   0.00000   0.00000   0.00000   0.00000   0.00000   0.00205 
  357.96860  0.00035   0.00000   0.00000   0.00000  -0.00000   0.00000   0.00035   0.00000  -0.00000   0.00000   0.00000   0.00000   0.00194   0.00000   0.00000   0.00000  -0.00000   0.00000   0.00035   0.00000  -0.00000   0.00000   0.00000   0.00000   0.00194 
  358.03663  0.00035   0.00000   0.00000   0.00000   0.00000   0.00000   0.00035   0.00000  -0.00000   0.00000   0.00000   0.00000   0.00184   0.00000   0.00000   0.00000  -0.00000   0.00000   0.00035   0.00000   0.00000   0.00000   0.00000   0.00000   0.00184 
  358.10466  0.00035   0.00000   0.00000   0.00000  -0.00000   0.00000   0.00035   0.00000   0.00000   0.00000   0.00000   0.00000   0.00175   0.00000   0.00000   0.00000   0.00000   0.00000   0.00035   0.00000  -0.00000   0.00000   0.00000   0.00000   0.00175 
  358.17268  0.00034   0.00000   0.00000   0.00000   0.00000   0.00000   0.00034   0.00000   0.00000   0.00000   0.00000   0.00000   0.00167   0.00000   0.00000   0.00000   0.00000   0.00000   0.00034   0.00000  -0.00000   0.00000   0.00000   0.00000   0.00167 
  358.24071  0.00034   0.00000   0.00000   0.00000  -0.00000   0.00000   0.00034   0.00000   0.00000   0.00000   0.00000   0.00000   0.00160   0.00000   0.00000   0.00000   0.00000   0.00000   0.00034   0.00000  -0.00000   0.00000   0.00000   0.00000   0.00160 
  358.30874  0.00034   0.00000   0.00000   0.00000  -0.00000   0.00000   0.00034   0.00000   0.00000   0.00000   0.00000   0.00000   0.00153   0.00000   0.00000   0.00000   0.00000   0.00000   0.00034   0.00000  -0.00000   0.00000   0.00000   0.00000   0.00153 
  358.37677  0.00034   0.00000   0.00000   0.00000  -0.00000   0.00000   0.00034   0.00000   0.00000   0.00000   0.00000   0.00000   0.00148   0.00000   0.00000   0.00000   0.00000   0.00000   0.00034   0.00000   0.00000   0.00000   0.00000   0.00000   0.00148 
  358.44480  0.00034   0.00000   0.00000   0.00000  -0.00000   0.00000   0.00034   0.00000   0.00000   0.00000   0.00000   0.00000   0.00142   0.00000   0.00000   0.00000   0.00000   0.00000   0.00034   0.00000   0.00000   0.00000   0.00000   0.00000   0.00142 
  358.51283  0.00034   0.00000   0.00000   0.00000   0.00000   0.00000   0.00034   0.00000   0.00000   0.00000   0.00000   0.00000   0.00137   0.00000   0.00000   0.00000   0.00000   0.00000   0.00034   0.00000   0.00000   0.00000   0.00000   0.00000   0.00137 
  358.58086  0.00034   0.00000   0.00000   0.00000   0.00000   0.00000   0.00034   0.00000   0.00000   0.00000   0.00000   0.00000   0.00133   0.00000   0.00000   0.00000   0.00000   0.00000   0.00034   0.00000  -0.00000   0.00000   0.00000   0.00000   0.00133 
