# omega, Ix+Iy+Iz, Ix, Iy, Iz, I-, I+, omega+ecore
  318.37572   0.0093405   0.0031135   0.0031135   0.0031135   0.0031135   0.0031135   -10.43382
  318.40973   0.0096181   0.0032060   0.0032060   0.0032060   0.0032060   0.0032060   -10.39981
  318.44375   0.0097960   0.0032653   0.0032653   0.0032653   0.0032653   0.0032653   -10.36579
  318.47776   0.0099000   0.0033000   0.0033000   0.0033000   0.0033000   0.0033000   -10.33178
  318.51178   0.0099519   0.0033173   0.0033173   0.0033173   0.0033173   0.0033173   -10.29776
  318.54579   0.0099701   0.0033234   0.0033234   0.0033234   0.0033234   0.0033234   -10.26375
  318.57981   0.0099692   0.0033231   0.0033231   0.0033231   0.0033231   0.0033231   -10.22973
  318.61382   0.0099607   0.0033202   0.0033202   0.0033202   0.0033202   0.0033202   -10.19572
  318.64784   0.0099527   0.0033176   0.0033176   0.0033176   0.0033176   0.0033176   -10.16171
  318.68185   0.0099506   0.0033169   0.0033169   0.0033169   0.0033169   0.0033169   -10.12769
  318.71587   0.0099568   0.0033189   0.0033189   0.0033189   0.0033189   0.0033189   -10.09368
  318.74988   0.0099716   0.0033239   0.0033239   0.0033239   0.0033239   0.0033239   -10.05966
  318.78389   0.0099957   0.0033319   0.0033319   0.0033319   0.0033319   0.0033319   -10.02565
  318.81791   0.0100297   0.0033432   0.0033432   0.0033432   0.0033432   0.0033432    -9.99163
  318.85192   0.0100744   0.0033581   0.0033581   0.0033581   0.0033581   0.0033581    -9.95762
  318.88594   0.0101308   0.0033769   0.0033769   0.0033769   0.0033769   0.0033769    -9.92360
  318.91995   0.0102002   0.0034001   0.0034001   0.0034001   0.0034001   0.0034001    -9.88959
  318.95397   0.0102844   0.0034281   0.0034281   0.0034281   0.0034281   0.0034281    -9.85558
  318.98798   0.0103859   0.0034620   0.0034620   0.0034620   0.0034620   0.0034620    -9.82156
  319.02200   0.0105091   0.0035030   0.0035030   0.0035030   0.0035030   0.0035030    -9.78755
  319.05601   0.0106612   0.0035537   0.0035537   0.0035537   0.0035537   0.0035537    -9.75353
  319.09002   0.0108561   0.0036187   0.0036187   0.0036187   0.0036187   0.0036187    -9.71952
  319.12404   0.0111254   0.0037085   0.0037085   0.0037085   0.0037085   0.0037085    -9.68550
  319.15805   0.0115519   0.0038506   0.0038506   0.0038506   0.0038506   0.0038506    -9.65149
  319.19207   0.0121596   0.0040532   0.0040532   0.0040532   0.0040532   0.0040532    -9.61747
  319.22608   0.0124063   0.0041354   0.0041354   0.0041354   0.0041354   0.0041354    -9.58346
  319.26010   0.0120821   0.0040274   0.0040274   0.0040274   0.0040274   0.0040274    -9.54944
  319.29411   0.0118936   0.0039645   0.0039645   0.0039645   0.0039645   0.0039645    -9.51543
  319.32813   0.0113184   0.0037728   0.0037728   0.0037728   0.0037728   0.0037728    -9.48142
  319.36214   0.0041940   0.0013980   0.0013980   0.0013980   0.0013980   0.0013980    -9.44740
  319.39616   0.0044148   0.0014716   0.0014716   0.0014716   0.0014716   0.0014716    -9.41339
  319.43017   0.0046551   0.0015517   0.0015517   0.0015517   0.0015517   0.0015517    -9.37937
  319.46418   0.0049172   0.0016391   0.0016391   0.0016391   0.0016391   0.0016391    -9.34536
  319.49820   0.0052039   0.0017346   0.0017346   0.0017346   0.0017346   0.0017346    -9.31134
  319.53221   0.0055181   0.0018394   0.0018394   0.0018394   0.0018394   0.0018394    -9.27733
  319.56623   0.0058634   0.0019545   0.0019545   0.0019545   0.0019545   0.0019545    -9.24331
  319.60024   0.0062438   0.0020813   0.0020813   0.0020813   0.0020813   0.0020813    -9.20930
  319.63426   0.0067047   0.0022349   0.0022349   0.0022349   0.0022349   0.0022349    -9.17529
  319.66827   0.0073013   0.0024338   0.0024338   0.0024338   0.0024338   0.0024338    -9.14127
  319.70229   0.0078403   0.0026134   0.0026134   0.0026134   0.0026134   0.0026134    -9.10726
  319.73630   0.0082328   0.0027443   0.0027443   0.0027443   0.0027443   0.0027443    -9.07324
  319.77031   0.0088693   0.0029564   0.0029564   0.0029564   0.0029564   0.0029564    -9.03923
  319.80433   0.0095833   0.0031944   0.0031944   0.0031944   0.0031944   0.0031944    -9.00521
  319.83834   0.0103886   0.0034629   0.0034629   0.0034629   0.0034629   0.0034629    -8.97120
  319.87236   0.0112978   0.0037659   0.0037659   0.0037659   0.0037659   0.0037659    -8.93718
  319.90637   0.0123271   0.0041090   0.0041090   0.0041090   0.0041090   0.0041090    -8.90317
  319.94039   0.0134963   0.0044988   0.0044988   0.0044988   0.0044988   0.0044988    -8.86915
  319.97440   0.0148294   0.0049431   0.0049431   0.0049431   0.0049431   0.0049431    -8.83514
  320.00842   0.0163555   0.0054518   0.0054518   0.0054518   0.0054518   0.0054518    -8.80113
  320.04243   0.0181100   0.0060367   0.0060367   0.0060367   0.0060367   0.0060367    -8.76711
  320.07645   0.0201363   0.0067121   0.0067121   0.0067121   0.0067121   0.0067121    -8.73310
  320.11046   0.0224883   0.0074961   0.0074961   0.0074961   0.0074961   0.0074961    -8.69908
  320.14447   0.0252325   0.0084108   0.0084108   0.0084108   0.0084108   0.0084108    -8.66507
  320.17849   0.0284528   0.0094843   0.0094843   0.0094843   0.0094843   0.0094843    -8.63105
  320.21250   0.0322549   0.0107516   0.0107516   0.0107516   0.0107516   0.0107516    -8.59704
  320.24652   0.0367740   0.0122580   0.0122580   0.0122580   0.0122580   0.0122580    -8.56302
  320.28053   0.0421841   0.0140614   0.0140614   0.0140614   0.0140614   0.0140614    -8.52901
  320.31455   0.0487123   0.0162374   0.0162374   0.0162374   0.0162374   0.0162374    -8.49500
  320.34856   0.0566584   0.0188861   0.0188861   0.0188861   0.0188861   0.0188861    -8.46098
  320.38258   0.0664235   0.0221412   0.0221412   0.0221412   0.0221412   0.0221412    -8.42697
  320.41659   0.0785524   0.0261841   0.0261841   0.0261841   0.0261841   0.0261841    -8.39295
  320.45060   0.0937975   0.0312658   0.0312658   0.0312658   0.0312658   0.0312658    -8.35894
  320.48462   0.1132172   0.0377391   0.0377391   0.0377391   0.0377391   0.0377391    -8.32492
  320.51863   0.1383313   0.0461104   0.0461104   0.0461104   0.0461104   0.0461104    -8.29091
  320.55265   0.1713739   0.0571247   0.0571246   0.0571246   0.0571247   0.0571247    -8.25689
  320.58666   0.2157146   0.0719049   0.0719049   0.0719048   0.0719049   0.0719049    -8.22288
  320.62068   0.2765841   0.0921947   0.0921947   0.0921947   0.0921947   0.0921947    -8.18886
  320.65469   0.3623705   0.1207902   0.1207902   0.1207901   0.1207902   0.1207902    -8.15485
